id,POP_2010,ELEV_IN_FT,STATE
"5276",14486.000000000000000,59.000000000000000,NY
"5278",18829.000000000000000,210.000000000000000,NY
"5279",24759.000000000000000,52.000000000000000,NY
"5281",18871.000000000000000,26.000000000000000,NY
"5282",18862.000000000000000,69.000000000000000,NY
"5284",17121.000000000000000,23.000000000000000,NY
"5286",15863.000000000000000,89.000000000000000,NY
"5288",42860.000000000000000,20.000000000000000,NY
"5289",22371.000000000000000,89.000000000000000,NY
"5293",53891.000000000000000,56.000000000000000,NY
"5304",19427.000000000000000,20.000000000000000,NY
"5307",17008.000000000000000,23.000000000000000,NY
"5310",18799.000000000000000,108.000000000000000,NY
"5320",24023.000000000000000,26.000000000000000,NY
"5331",37511.000000000000000,16.000000000000000,NY
"5332",15146.000000000000000,105.000000000000000,NY
"5375",22083.000000000000000,92.000000000000000,NJ
"5393",11372.000000000000000,1142.000000000000000,PA
"5396",13416.000000000000000,1020.000000000000000,PA
"5397",19229.000000000000000,1083.000000000000000,PA
"5398",13229.000000000000000,499.000000000000000,PA
"5400",14257.000000000000000,423.000000000000000,PA
"5405",19746.000000000000000,755.000000000000000,WV
"5408",52983.000000000000000,33.000000000000000,PA
"5409",15187.000000000000000,115.000000000000000,NJ
"5410",17011.000000000000000,85.000000000000000,NJ
"5411",17795.000000000000000,79.000000000000000,NJ
"5416",23753.000000000000000,13.000000000000000,NJ
"5418",18695.000000000000000,62.000000000000000,NJ
"5423",19265.000000000000000,30.000000000000000,NJ
"5454",13613.000000000000000,180.000000000000000,NJ
"5455",12455.000000000000000,354.000000000000000,PA
"5457",12624.000000000000000,459.000000000000000,PA
"5464",19936.000000000000000,200.000000000000000,PA
"5471",15726.000000000000000,269.000000000000000,PA
"5509",12875.000000000000000,515.000000000000000,PA
"5510",28486.000000000000000,666.000000000000000,WV
"5517",11223.000000000000000,89.000000000000000,NJ
"5522",10133.000000000000000,102.000000000000000,NJ
"5533",53805.000000000000000,72.000000000000000,NJ
"5536",88791.000000000000000,20.000000000000000,NJ
"5549",10789.000000000000000,354.000000000000000,PA
"5550",28043.000000000000000,243.000000000000000,PA
"5567",15567.000000000000000,144.000000000000000,NJ
"5568",19371.000000000000000,69.000000000000000,DE
"5569",14353.000000000000000,79.000000000000000,DE
"5571",14303.000000000000000,72.000000000000000,DE
"5573",13527.000000000000000,259.000000000000000,DE
"5578",31454.000000000000000,125.000000000000000,DE
"5579",70851.000000000000000,92.000000000000000,DE
"5581",18871.000000000000000,69.000000000000000,DE
"5593",11888.000000000000000,10.000000000000000,NJ
"5606",10701.000000000000000,604.000000000000000,MD
"5613",39662.000000000000000,538.000000000000000,MD
"5621",20859.000000000000000,627.000000000000000,MD
"5635",15443.000000000000000,26.000000000000000,MD
"5647",29660.000000000000000,889.000000000000000,WV
"5661",25562.000000000000000,52.000000000000000,MD
"5665",12616.000000000000000,239.000000000000000,MD
"5666",14959.000000000000000,79.000000000000000,MD
"5667",12952.000000000000000,39.000000000000000,MD
"5668",10120.000000000000000,387.000000000000000,MD
"5675",39262.000000000000000,39.000000000000000,MD
"5676",20483.000000000000000,154.000000000000000,MD
"5678",29941.000000000000000,354.000000000000000,MD
"5679",41567.000000000000000,479.000000000000000,MD
"5680",20776.000000000000000,308.000000000000000,MD
"5681",63597.000000000000000,16.000000000000000,MD
"5682",25191.000000000000000,30.000000000000000,MD
"5683",12275.000000000000000,226.000000000000000,MD
"5684",30622.000000000000000,499.000000000000000,MD
"5685",30734.000000000000000,331.000000000000000,MD
"5686",28474.000000000000000,253.000000000000000,MD
"5687",30764.000000000000000,505.000000000000000,MD
"5688",32430.000000000000000,581.000000000000000,MD
"5689",25968.000000000000000,725.000000000000000,MD
"5690",19257.000000000000000,20.000000000000000,MD
"5694",25333.000000000000000,413.000000000000000,MD
"5695",55197.000000000000000,463.000000000000000,MD
"5697",37879.000000000000000,338.000000000000000,MD
"5698",30531.000000000000000,643.000000000000000,MD
"5701",18590.000000000000000,715.000000000000000,MD
"5710",65239.000000000000000,285.000000000000000,MD
"5732",18704.000000000000000,984.000000000000000,WV
"5742",17227.000000000000000,453.000000000000000,WV
"5767",16578.000000000000000,994.000000000000000,WV
"5786",31492.000000000000000,614.000000000000000,WV
"5787",10749.000000000000000,636.000000000000000,WV
"5801",15593.000000000000000,95.000000000000000,MD
"5802",65834.000000000000000,157.000000000000000,MD
"5803",99615.000000000000000,407.000000000000000,MD
"5810",36047.000000000000000,30.000000000000000,DE
"5820",10023.000000000000000,33.000000000000000,DE
"5825",48759.000000000000000,328.000000000000000,MD
"5826",60858.000000000000000,318.000000000000000,MD
"5829",17724.000000000000000,413.000000000000000,MD
"5830",13766.000000000000000,663.000000000000000,MD
"5831",14647.000000000000000,436.000000000000000,MD
"5832",15257.000000000000000,827.000000000000000,MD
"5834",32032.000000000000000,374.000000000000000,MD
"5835",24410.000000000000000,259.000000000000000,MD
"5836",33844.000000000000000,541.000000000000000,MD
"5837",44965.000000000000000,358.000000000000000,MD
"5838",17242.000000000000000,492.000000000000000,MD
"5840",86395.000000000000000,440.000000000000000,MD
"5842",12564.000000000000000,335.000000000000000,MD
"5845",71452.000000000000000,338.000000000000000,MD
"5846",12159.000000000000000,351.000000000000000,MD
"5847",17403.000000000000000,371.000000000000000,MD
"5848",59933.000000000000000,502.000000000000000,MD
"5849",61209.000000000000000,449.000000000000000,MD
"5850",16715.000000000000000,289.000000000000000,MD
"5872",42616.000000000000000,338.000000000000000,VA
"5880",10497.000000000000000,840.000000000000000,OH
"5906",16746.000000000000000,79.000000000000000,MD
"5907",23106.000000000000000,135.000000000000000,MD
"5909",27348.000000000000000,102.000000000000000,MD
"5912",37132.000000000000000,154.000000000000000,MD
"5913",15922.000000000000000,66.000000000000000,MD
"5914",24287.000000000000000,82.000000000000000,MD
"5916",12677.000000000000000,10.000000000000000,MD
"5917",67639.000000000000000,56.000000000000000,MD
"5920",19477.000000000000000,56.000000000000000,MD
"5921",10324.000000000000000,135.000000000000000,MD
"5922",16093.000000000000000,213.000000000000000,MD
"5925",44231.000000000000000,157.000000000000000,MD
"5926",37634.000000000000000,39.000000000000000,MD
"5928",38394.000000000000000,43.000000000000000,MD
"5942",12353.000000000000000,279.000000000000000,MD
"5943",10573.000000000000000,190.000000000000000,MD
"5944",15086.000000000000000,171.000000000000000,MD
"5945",16772.000000000000000,135.000000000000000,MD
"5947",19096.000000000000000,266.000000000000000,MD
"5948",33513.000000000000000,148.000000000000000,MD
"5949",35970.000000000000000,249.000000000000000,MD
"5951",10967.000000000000000,108.000000000000000,MD
"5952",10697.000000000000000,223.000000000000000,MD
"5953",23717.000000000000000,105.000000000000000,MD
"5955",13466.000000000000000,115.000000000000000,MD
"5956",23078.000000000000000,56.000000000000000,MD
"5957",16469.000000000000000,276.000000000000000,MD
"5958",12790.000000000000000,135.000000000000000,MD
"5959",18755.000000000000000,151.000000000000000,MD
"5960",10709.000000000000000,174.000000000000000,MD
"5970",54727.000000000000000,141.000000000000000,MD
"5971",30413.000000000000000,69.000000000000000,MD
"5974",23068.000000000000000,157.000000000000000,MD
"5975",17557.000000000000000,105.000000000000000,MD
"5976",25115.000000000000000,167.000000000000000,MD
"5978",12135.000000000000000,75.000000000000000,MD
"6010",16045.000000000000000,33.000000000000000,VA
"6011",41008.000000000000000,361.000000000000000,VA
"6012",23643.000000000000000,253.000000000000000,VA
"6014",41055.000000000000000,253.000000000000000,VA
"6015",71135.000000000000000,351.000000000000000,VA
"6016",23039.000000000000000,318.000000000000000,VA
"6018",48115.000000000000000,285.000000000000000,VA
"6019",15212.000000000000000,361.000000000000000,VA
"6020",12416.000000000000000,79.000000000000000,VA
"6021",12943.000000000000000,115.000000000000000,VA
"6023",34166.000000000000000,417.000000000000000,VA
"6025",58404.000000000000000,328.000000000000000,VA
"6026",20226.000000000000000,236.000000000000000,VA
"6027",18245.000000000000000,249.000000000000000,VA
"6028",15427.000000000000000,341.000000000000000,VA
"6029",14598.000000000000000,197.000000000000000,VA
"6030",11267.000000000000000,62.000000000000000,VA
"6031",15801.000000000000000,33.000000000000000,VA
"6032",17288.000000000000000,459.000000000000000,VA
"6034",22855.000000000000000,246.000000000000000,VA
"6035",18610.000000000000000,141.000000000000000,VA
"6037",23292.000000000000000,358.000000000000000,VA
"6039",30484.000000000000000,246.000000000000000,VA
"6040",19627.000000000000000,486.000000000000000,VA
"6041",22460.000000000000000,276.000000000000000,VA
"6042",16131.000000000000000,282.000000000000000,VA
"6045",14440.000000000000000,564.000000000000000,VA
"6060",601723.000000000000000,23.000000000000000,DC
"6089",15945.000000000000000,36.000000000000000,MD
"6093",14983.000000000000000,282.000000000000000,VA
"6094",65969.000000000000000,233.000000000000000,VA
"6095",19570.000000000000000,141.000000000000000,VA
"6098",11481.000000000000000,358.000000000000000,VA
"6099",41058.000000000000000,272.000000000000000,VA
"6100",35725.000000000000000,246.000000000000000,VA
"6104",16203.000000000000000,207.000000000000000,VA
"6112",207627.000000000000000,233.000000000000000,VA
"6117",29207.000000000000000,338.000000000000000,VA
"6119",16645.000000000000000,472.000000000000000,MO
"6120",28380.000000000000000,604.000000000000000,MO
"6121",36143.000000000000000,600.000000000000000,MO
"6123",19650.000000000000000,541.000000000000000,MO
"6124",20307.000000000000000,617.000000000000000,MO
"6126",16421.000000000000000,623.000000000000000,MO
"6129",11550.000000000000000,584.000000000000000,MO
"6165",12326.000000000000000,20.000000000000000,MD
"6169",16379.000000000000000,423.000000000000000,VA
"6171",11923.000000000000000,200.000000000000000,MD
"6175",67752.000000000000000,210.000000000000000,MD
"6196",51400.000000000000000,597.000000000000000,WV
"6200",13450.000000000000000,604.000000000000000,WV
"6201",11044.000000000000000,610.000000000000000,WV
"6211",49138.000000000000000,564.000000000000000,WV
"6219",30343.000000000000000,23.000000000000000,MD
"6228",11857.000000000000000,98.000000000000000,MD
"6231",11626.000000000000000,118.000000000000000,MD
"6252",11710.000000000000000,7.000000000000000,MD
"6339",15061.000000000000000,1040.000000000000000,MO
"6340",36348.000000000000000,167.000000000000000,VA
"6350",17614.000000000000000,2421.000000000000000,WV
"6372",11285.000000000000000,764.000000000000000,VA
"6388",14796.000000000000000,200.000000000000000,VA
"6390",14774.000000000000000,200.000000000000000,VA
"6391",15711.000000000000000,171.000000000000000,VA
"6392",11849.000000000000000,177.000000000000000,VA
"6393",16713.000000000000000,220.000000000000000,VA
"6394",24729.000000000000000,292.000000000000000,VA
"6395",44990.000000000000000,220.000000000000000,VA
"6401",10447.000000000000000,2572.000000000000000,WV
"6409",16366.000000000000000,322.000000000000000,VA
"6410",20987.000000000000000,174.000000000000000,VA
"6437",12183.000000000000000,915.000000000000000,VA
"6440",24922.000000000000000,1099.000000000000000,VA
"6441",14673.000000000000000,1112.000000000000000,VA
"6446",42620.000000000000000,2077.000000000000000,VA
"6447",21041.000000000000000,2093.000000000000000,VA
"6594",16361.000000000000000,1493.000000000000000,MN
"6600",13431.000000000000000,1368.000000000000000,MN
"6644",13590.000000000000000,1217.000000000000000,MN
"6646",12124.000000000000000,1207.000000000000000,MN
"6680",11070.000000000000000,1407.000000000000000,MN
"6701",10060.000000000000000,938.000000000000000,MN
"6703",15453.000000000000000,925.000000000000000,MN
"6712",19496.000000000000000,922.000000000000000,MN
"6714",61476.000000000000000,860.000000000000000,MN
"6716",30598.000000000000000,889.000000000000000,MN
"6717",17142.000000000000000,879.000000000000000,MN
"6719",57186.000000000000000,906.000000000000000,MN
"6720",15296.000000000000000,899.000000000000000,MN
"6735",34589.000000000000000,814.000000000000000,MN
"6739",13332.000000000000000,932.000000000000000,MN
"6745",22151.000000000000000,892.000000000000000,MN
"6746",23089.000000000000000,853.000000000000000,MN
"6747",82893.000000000000000,827.000000000000000,MN
"6749",17591.000000000000000,1030.000000000000000,MN
"6756",14178.000000000000000,1060.000000000000000,MN
"6759",22952.000000000000000,974.000000000000000,MN
"6760",23770.000000000000000,732.000000000000000,MN
"6766",60306.000000000000000,971.000000000000000,MN
"6768",49084.000000000000000,955.000000000000000,MN
"6770",22172.000000000000000,722.000000000000000,MN
"6824",18016.000000000000000,1247.000000000000000,MN
"6830",24718.000000000000000,1204.000000000000000,MN
"6924",23925.000000000000000,860.000000000000000,MI
"6946",39260.000000000000000,879.000000000000000,IA
"6969",40743.000000000000000,915.000000000000000,IL
"6971",25585.000000000000000,784.000000000000000,IL
"6973",29763.000000000000000,699.000000000000000,IL
"7012",12661.000000000000000,1135.000000000000000,IA
"7019",58965.000000000000000,942.000000000000000,IA
"7022",28925.000000000000000,620.000000000000000,IL
"7023",37042.000000000000000,591.000000000000000,IL
"7024",30276.000000000000000,659.000000000000000,IL
"7025",16541.000000000000000,682.000000000000000,IL
"7027",56657.000000000000000,617.000000000000000,IL
"7028",23706.000000000000000,640.000000000000000,IL
"7029",25282.000000000000000,604.000000000000000,IL
"7030",14049.000000000000000,679.000000000000000,IL
"7032",58364.000000000000000,633.000000000000000,IL
"7033",43862.000000000000000,879.000000000000000,IL
"7034",197899.000000000000000,679.000000000000000,IL
"7035",26045.000000000000000,715.000000000000000,IL
"7045",22086.000000000000000,758.000000000000000,IL
"7046",19124.000000000000000,669.000000000000000,OH
"7051",15733.000000000000000,682.000000000000000,IL
"7063",15447.000000000000000,833.000000000000000,IA
"7065",14541.000000000000000,955.000000000000000,IA
"7066",45582.000000000000000,994.000000000000000,IA
"7069",203433.000000000000000,873.000000000000000,IA
"7076",18907.000000000000000,682.000000000000000,IA
"7079",33217.000000000000000,568.000000000000000,IA
"7081",99685.000000000000000,591.000000000000000,IA
"7088",20837.000000000000000,643.000000000000000,IL
"7091",27317.000000000000000,732.000000000000000,IN
"7092",80830.000000000000000,600.000000000000000,IN
"7093",29059.000000000000000,623.000000000000000,IN
"7100",12731.000000000000000,866.000000000000000,IN
"7117",62230.000000000000000,988.000000000000000,IA
"7133",16494.000000000000000,676.000000000000000,OH
"7138",22262.000000000000000,1066.000000000000000,OH
"7142",50137.000000000000000,1033.000000000000000,NE
"7164",25663.000000000000000,607.000000000000000,IA
"7169",17391.000000000000000,748.000000000000000,IN
"7170",12362.000000000000000,994.000000000000000,OH
"7207",76610.000000000000000,797.000000000000000,IL
"7210",10400.000000000000000,873.000000000000000,OH
"7212",14704.000000000000000,646.000000000000000,IL
"7217",12826.000000000000000,892.000000000000000,OH
"7233",13370.000000000000000,1243.000000000000000,OH
"7235",33027.000000000000000,600.000000000000000,IL
"7237",34753.000000000000000,869.000000000000000,OH
"7239",81055.000000000000000,738.000000000000000,IL
"7242",56129.000000000000000,879.000000000000000,IN
"7259",10635.000000000000000,814.000000000000000,OH
"7260",79191.000000000000000,853.000000000000000,IN
"7261",15915.000000000000000,794.000000000000000,IN
"7264",35575.000000000000000,846.000000000000000,OH
"7265",28435.000000000000000,932.000000000000000,OH
"7269",76122.000000000000000,676.000000000000000,IL
"7306",17916.000000000000000,502.000000000000000,MO
"7307",14192.000000000000000,804.000000000000000,IN
"7308",23999.000000000000000,1020.000000000000000,OH
"7312",45193.000000000000000,876.000000000000000,OH
"7317",13314.000000000000000,696.000000000000000,OH
"7318",13481.000000000000000,823.000000000000000,IN
"7324",21838.000000000000000,673.000000000000000,IL
"7332",49791.000000000000000,804.000000000000000,IN
"7355",23832.000000000000000,718.000000000000000,OH
"7369",21901.000000000000000,633.000000000000000,OH
"7376",80405.000000000000000,771.000000000000000,IN
"7377",44061.000000000000000,627.000000000000000,IN
"7391",108500.000000000000000,709.000000000000000,MO
"7396",52575.000000000000000,974.000000000000000,MO
"7423",25579.000000000000000,561.000000000000000,IL
"7424",27865.000000000000000,495.000000000000000,IL
"7426",13413.000000000000000,686.000000000000000,IN
"7428",11494.000000000000000,614.000000000000000,MO
"7439",15939.000000000000000,568.000000000000000,MO
"7442",11912.000000000000000,620.000000000000000,MO
"7443",17833.000000000000000,604.000000000000000,MO
"7446",47484.000000000000000,472.000000000000000,MO
"7447",30404.000000000000000,630.000000000000000,MO
"7449",10860.000000000000000,459.000000000000000,MO
"7453",25703.000000000000000,561.000000000000000,MO
"7463",23116.000000000000000,1106.000000000000000,MO
"7464",10019.000000000000000,958.000000000000000,MO
"7465",13032.000000000000000,492.000000000000000,IL
"7486",44478.000000000000000,515.000000000000000,IL
"7506",20808.000000000000000,600.000000000000000,MO
"7546",11791.000000000000000,1352.000000000000000,KS
"7560",25902.000000000000000,413.000000000000000,IL
"7568",10826.000000000000000,1260.000000000000000,KS
"7569",22158.000000000000000,1293.000000000000000,KS
"7576",12501.000000000000000,420.000000000000000,IL
"7578",10325.000000000000000,1056.000000000000000,MO
"7598",37941.000000000000000,354.000000000000000,MO
"7629",14378.000000000000000,1004.000000000000000,MO
"7659",10520.000000000000000,774.000000000000000,MO
"7685",86265.000000000000000,702.000000000000000,MN
"7714",10869.000000000000000,1289.000000000000000,MN
"7731",38065.000000000000000,902.000000000000000,MN
"7747",13138.000000000000000,1181.000000000000000,MN
"7790",10125.000000000000000,899.000000000000000,MN
"7794",22974.000000000000000,896.000000000000000,MN
"7795",12759.000000000000000,928.000000000000000,MN
"7797",11626.000000000000000,909.000000000000000,MN
"7798",27208.000000000000000,860.000000000000000,MN
"7808",18375.000000000000000,912.000000000000000,MN
"7813",27378.000000000000000,1070.000000000000000,MN
"7821",60797.000000000000000,886.000000000000000,MN
"7822",47941.000000000000000,922.000000000000000,MN
"7824",20371.000000000000000,856.000000000000000,MN
"7829",20339.000000000000000,932.000000000000000,MN
"7830",382578.000000000000000,830.000000000000000,MN
"7831",49734.000000000000000,902.000000000000000,MN
"7840",12155.000000000000000,912.000000000000000,MN
"7841",21456.000000000000000,879.000000000000000,MN
"7843",11460.000000000000000,974.000000000000000,MN
"7852",64206.000000000000000,958.000000000000000,MN
"7853",21086.000000000000000,902.000000000000000,MN
"7855",11071.000000000000000,912.000000000000000,MN
"7858",33880.000000000000000,879.000000000000000,MN
"7859",55954.000000000000000,971.000000000000000,MN
"7879",13680.000000000000000,1161.000000000000000,MN
"7889",23352.000000000000000,994.000000000000000,MN
"7891",20007.000000000000000,912.000000000000000,MN
"7894",13522.000000000000000,899.000000000000000,MN
"7896",13394.000000000000000,1001.000000000000000,MN
"7950",10666.000000000000000,1184.000000000000000,MN
"8083",25638.000000000000000,774.000000000000000,IL
"8085",26992.000000000000000,797.000000000000000,IL
"8086",32574.000000000000000,653.000000000000000,IL
"8087",19375.000000000000000,686.000000000000000,IL
"8099",34768.000000000000000,850.000000000000000,IA
"8112",27552.000000000000000,942.000000000000000,IA
"8129",74486.000000000000000,614.000000000000000,IL
"8130",12508.000000000000000,620.000000000000000,IL
"8131",12323.000000000000000,646.000000000000000,IL
"8132",27962.000000000000000,673.000000000000000,IL
"8134",108188.000000000000000,745.000000000000000,IL
"8135",21495.000000000000000,712.000000000000000,IL
"8136",24210.000000000000000,1522.000000000000000,NE
"8142",44121.000000000000000,686.000000000000000,IL
"8143",141853.000000000000000,709.000000000000000,IL
"8170",17278.000000000000000,830.000000000000000,IA
"8171",15254.000000000000000,955.000000000000000,IA
"8179",13374.000000000000000,781.000000000000000,IA
"8180",21302.000000000000000,702.000000000000000,IL
"8181",43483.000000000000000,577.000000000000000,IL
"8187",50949.000000000000000,751.000000000000000,IN
"8188",31719.000000000000000,801.000000000000000,IN
"8190",48252.000000000000000,722.000000000000000,IN
"8191",31479.000000000000000,627.000000000000000,IN
"8192",147433.000000000000000,541.000000000000000,IL
"8193",29698.000000000000000,591.000000000000000,IN
"8194",80294.000000000000000,600.000000000000000,IN
"8195",12572.000000000000000,620.000000000000000,IN
"8202",22886.000000000000000,581.000000000000000,IA
"8206",12916.000000000000000,850.000000000000000,IL
"8241",19266.000000000000000,883.000000000000000,OH
"8243",13636.000000000000000,515.000000000000000,IL
"8251",24733.000000000000000,2802.000000000000000,NE
"8254",25699.000000000000000,1142.000000000000000,OH
"8255",14227.000000000000000,1089.000000000000000,OH
"8256",28904.000000000000000,1063.000000000000000,OH
"8260",27537.000000000000000,656.000000000000000,IL
"8261",253691.000000000000000,810.000000000000000,IN
"8262",14794.000000000000000,758.000000000000000,IN
"8263",15758.000000000000000,1109.000000000000000,NE
"8277",32195.000000000000000,771.000000000000000,IL
"8285",10230.000000000000000,2392.000000000000000,NE
"8290",17488.000000000000000,1158.000000000000000,OH
"8321",11051.000000000000000,528.000000000000000,IA
"8327",23402.000000000000000,459.000000000000000,IL
"8329",8175133.000000000000000,105.000000000000000,NY
"8332",36837.000000000000000,981.000000000000000,OH
"8339",29948.000000000000000,814.000000000000000,IN
"8349",11972.000000000000000,1152.000000000000000,MO
"8353",45468.000000000000000,810.000000000000000,IN
"8354",67140.000000000000000,702.000000000000000,IN
"8355",22094.000000000000000,994.000000000000000,OH
"8358",16422.000000000000000,850.000000000000000,IN
"8365",70085.000000000000000,951.000000000000000,IN
"8366",13227.000000000000000,1043.000000000000000,OH
"8372",17505.000000000000000,981.000000000000000,MO
"8386",51969.000000000000000,764.000000000000000,IN
"8387",15792.000000000000000,942.000000000000000,IN
"8389",41751.000000000000000,830.000000000000000,OH
"8390",33248.000000000000000,797.000000000000000,OH
"8396",18114.000000000000000,1063.000000000000000,IN
"8433",20602.000000000000000,883.000000000000000,IN
"8434",46001.000000000000000,873.000000000000000,IN
"8435",13465.000000000000000,919.000000000000000,OH
"8436",20181.000000000000000,705.000000000000000,OH
"8438",19446.000000000000000,610.000000000000000,IL
"8439",10326.000000000000000,843.000000000000000,IN
"8440",32352.000000000000000,837.000000000000000,OH
"8449",18555.000000000000000,735.000000000000000,IL
"8460",23712.000000000000000,725.000000000000000,IN
"8461",11828.000000000000000,604.000000000000000,IN
"8463",13974.000000000000000,869.000000000000000,MO
"8465",12442.000000000000000,830.000000000000000,OH
"8466",11771.000000000000000,682.000000000000000,OH
"8467",30712.000000000000000,807.000000000000000,OH
"8495",11084.000000000000000,784.000000000000000,MO
"8496",25410.000000000000000,942.000000000000000,MO
"8502",29149.000000000000000,879.000000000000000,MO
"8503",11492.000000000000000,958.000000000000000,IN
"8509",13065.000000000000000,771.000000000000000,MO
"8515",11543.000000000000000,801.000000000000000,MO
"8521",10251.000000000000000,801.000000000000000,OH
"8531",12854.000000000000000,794.000000000000000,MO
"8532",24475.000000000000000,1050.000000000000000,MO
"8534",116830.000000000000000,1037.000000000000000,MO
"8535",459787.000000000000000,899.000000000000000,MO
"8538",91364.000000000000000,1040.000000000000000,MO
"8545",12328.000000000000000,597.000000000000000,IL
"8560",12790.000000000000000,764.000000000000000,MO
"8564",24293.000000000000000,541.000000000000000,IL
"8565",29849.000000000000000,423.000000000000000,IL
"8571",79329.000000000000000,541.000000000000000,MO
"8572",14545.000000000000000,564.000000000000000,MO
"8582",10189.000000000000000,456.000000000000000,MO
"8584",21203.000000000000000,502.000000000000000,MO
"8586",52158.000000000000000,574.000000000000000,MO
"8591",27472.000000000000000,528.000000000000000,MO
"8596",14712.000000000000000,518.000000000000000,MO
"8598",27540.000000000000000,659.000000000000000,MO
"8607",11129.000000000000000,551.000000000000000,OH
"8615",43079.000000000000000,630.000000000000000,MO
"8629",27006.000000000000000,417.000000000000000,IL
"8630",17078.000000000000000,584.000000000000000,IL
"8632",28281.000000000000000,548.000000000000000,IL
"8642",44953.000000000000000,446.000000000000000,IN
"8646",15038.000000000000000,466.000000000000000,IN
"8652",11602.000000000000000,433.000000000000000,MO
"8654",15277.000000000000000,512.000000000000000,IL
"8662",36372.000000000000000,449.000000000000000,IN
"8678",117429.000000000000000,387.000000000000000,IN
"8686",16240.000000000000000,912.000000000000000,MO
"8711",14474.000000000000000,1260.000000000000000,MO
"8712",17193.000000000000000,423.000000000000000,IL
"8735",13758.000000000000000,459.000000000000000,MO
"8771",50150.000000000000000,1004.000000000000000,MO
"8789",19022.000000000000000,1296.000000000000000,MO
"8793",11835.000000000000000,1037.000000000000000,MO
"8809",10932.000000000000000,269.000000000000000,MO
"8873",12773.000000000000000,1027.000000000000000,MN
"8881",65842.000000000000000,1030.000000000000000,MN
"8886",15876.000000000000000,1037.000000000000000,MN
"8899",13571.000000000000000,879.000000000000000,MN
"8901",16399.000000000000000,965.000000000000000,MN
"8902",20216.000000000000000,886.000000000000000,MN
"8904",23668.000000000000000,876.000000000000000,MN
"8914",18225.000000000000000,696.000000000000000,MN
"8923",61567.000000000000000,942.000000000000000,MN
"8929",70576.000000000000000,971.000000000000000,MN
"8930",35228.000000000000000,840.000000000000000,MN
"8931",13953.000000000000000,873.000000000000000,MN
"8935",45250.000000000000000,899.000000000000000,MN
"8937",38018.000000000000000,978.000000000000000,MN
"8938",25043.000000000000000,948.000000000000000,MN
"8939",33660.000000000000000,958.000000000000000,MN
"8940",285068.000000000000000,794.000000000000000,MN
"8948",20160.000000000000000,718.000000000000000,MN
"8951",21874.000000000000000,965.000000000000000,MN
"8955",37076.000000000000000,751.000000000000000,MN
"8956",22796.000000000000000,948.000000000000000,MN
"8957",26911.000000000000000,722.000000000000000,MN
"8959",16459.000000000000000,741.000000000000000,MN
"8972",11196.000000000000000,768.000000000000000,MN
"8975",39309.000000000000000,830.000000000000000,MN
"8983",25599.000000000000000,1152.000000000000000,MN
"8987",106769.000000000000000,1024.000000000000000,MN
"9129",13353.000000000000000,1106.000000000000000,NE
"9130",23996.000000000000000,728.000000000000000,IL
"9132",152871.000000000000000,718.000000000000000,IL
"9181",12515.000000000000000,623.000000000000000,IL
"9182",17484.000000000000000,594.000000000000000,IL
"9183",37480.000000000000000,643.000000000000000,IL
"9184",16256.000000000000000,669.000000000000000,IL
"9185",24099.000000000000000,718.000000000000000,IL
"9186",83891.000000000000000,604.000000000000000,IL
"9187",17519.000000000000000,873.000000000000000,IL
"9190",32974.000000000000000,732.000000000000000,IL
"9197",15039.000000000000000,3891.000000000000000,NE
"9200",15370.000000000000000,659.000000000000000,IL
"9233",39018.000000000000000,561.000000000000000,IL
"9241",101168.000000000000000,692.000000000000000,IN
"9255",18965.000000000000000,666.000000000000000,OH
"9256",24839.000000000000000,594.000000000000000,IL
"9258",10856.000000000000000,650.000000000000000,IL
"9259",11560.000000000000000,709.000000000000000,IN
"9261",35246.000000000000000,656.000000000000000,IN
"9262",23603.000000000000000,610.000000000000000,IN
"9264",36828.000000000000000,636.000000000000000,IN
"9267",13068.000000000000000,640.000000000000000,IN
"9271",13710.000000000000000,620.000000000000000,IL
"9272",18768.000000000000000,482.000000000000000,IL
"9273",10295.000000000000000,600.000000000000000,IL
"9293",10352.000000000000000,886.000000000000000,IA
"9298",10033.000000000000000,797.000000000000000,IN
"9315",408958.000000000000000,1060.000000000000000,NE
"9317",11724.000000000000000,1135.000000000000000,OH
"9328",18894.000000000000000,1010.000000000000000,NE
"9339",25023.000000000000000,673.000000000000000,IA
"9352",11931.000000000000000,643.000000000000000,IL
"9357",258379.000000000000000,1201.000000000000000,NE
"9363",11417.000000000000000,653.000000000000000,IN
"9373",115007.000000000000000,499.000000000000000,IL
"9374",12303.000000000000000,1227.000000000000000,OH
"9381",18396.000000000000000,640.000000000000000,IN
"9401",52497.000000000000000,801.000000000000000,IL
"9402",34094.000000000000000,505.000000000000000,IL
"9411",19288.000000000000000,709.000000000000000,IL
"9429",21229.000000000000000,955.000000000000000,OH
"9430",11500.000000000000000,906.000000000000000,OH
"9447",14504.000000000000000,581.000000000000000,IL
"9466",40633.000000000000000,568.000000000000000,IL
"9467",20522.000000000000000,876.000000000000000,OH
"9473",35893.000000000000000,879.000000000000000,OH
"9491",36812.000000000000000,981.000000000000000,IN
"9517",116250.000000000000000,600.000000000000000,IL
"9528",18291.000000000000000,840.000000000000000,OH
"9535",12446.000000000000000,833.000000000000000,IN
"9536",21285.000000000000000,883.000000000000000,IN
"9547",11246.000000000000000,630.000000000000000,IL
"9549",76780.000000000000000,886.000000000000000,MO
"9561",19191.000000000000000,764.000000000000000,IN
