month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202109,15740,"cambridge, oh",673,184000,-0.102,0.3635,65,0.1818,-0.35,44,0.222222222,-0.397260274,40,0.4286,0.1111,0,,,12,-0.25,-0.4,51,0.02,-0.25,97.38870883,-0.1033,0.2608,1800,0,0.1166,315213.6226,-0.0736,0.4124,116,0.1048,-0.3095,0.784615385,-0.1245,0.1046
202109,12140,"auburn, in",674,238700,0.0437,0.0249,45,0.125,0,34,0.172413793,-0.218390805,36,0.125,0.125,0,,,16,-0.3333,0,14,0.1667,-0.0667,115.0113895,-0.0428,-0.0457,1896,0.0985,0.0324,316188.03,-0.0278,-0.1572,59,0.1346,-0.0167,0.311111111,0.0111,-0.0222
202109,48460,"west plains, mo",675,217000,-0.1317,0.1043,141,0.1949,-0.1188,49,-0.08411215,-0.52195122,56,0.0769,0.2727,0,,,40,0.25,1,100,-0.0476,-0.0566,100.8123249,0.0013,0.2744,1900,-0.0613,-0.0926,349386.6322,-0.0808,0.3939,241,0.0807,-0.094,0.709219858,-0.1806,0.0467
202109,27300,"jacksonville, il",676,121200,-0.0162,0.0548,182,-0.0055,-0.2288,825.5,0.035109718,0.788732394,32,-0.1111,-0.2,0,,,12,0,-0.4,98,0.0769,-0.1833,70.00301392,0.0073,0.0028,1758,-0.0017,0.0236,140512.5273,0.0079,0.0564,280,0.0219,-0.2135,0.538461538,0.0412,0.03
202109,34660,"murray, ky",677,229950,-0.1139,-0.2309,52,-0.0545,-0.3418,46.5,0.081395349,-0.25,28,-0.125,0.4,0,,,16,-0.3333,0,68,-0.0423,0.0794,118.8209802,-0.0141,-0.0259,1815,-0.0226,-0.1935,402023.1799,-0.0835,-0.0257,120,-0.0476,-0.1549,1.307692308,0.0168,0.5102
202109,42820,"selma, al",678,89900,-0.0532,-0.085,95,0.044,-0.2149,93.5,0.0625,-0.372483221,20,0,0,0,,,16,1,0.3333,30,0,0.3636,51.63002172,-0.0065,-0.0784,1887,0.0096,-0.0079,127498.8627,0.0011,0.0157,125,0.0331,-0.1259,0.315789474,-0.0139,0.134
202109,20660,"easton, md",679,537495,-0.0359,-0.0222,123,0,-0.3911,58,0.026548673,-0.177304965,56,-0.0667,-0.2222,0,,,16,-0.4286,-0.5,125,-0.031,0.7361,245.9836489,0.0154,0.104,2276.5,0.0015,-0.0483,1360089.548,-0.0121,0.0978,248,-0.0159,-0.0949,1.016260163,-0.0325,0.6598
202109,10820,"alexandria, mn",680,299900,0,-0.0167,202,0.0306,-0.1721,110.5,0.013761468,-0.034934498,52,-0.4091,-0.1875,0,,,44,0.5714,-0.2143,155,-0.0663,0.0265,158.3497474,-0.0133,0.0846,1960,-0.019,-0.1091,360188.2956,-0.0135,0.0119,357,-0.0138,-0.0962,0.767326733,-0.0796,0.1485
202109,21540,"escanaba, mi",681,172500,-0.032,0.2778,80,0.0256,-0.3548,51.5,0.009803922,-0.317880795,36,-0.1818,0.2857,0,,,20,0,0,79,-0.0366,-0.0706,102.2237552,0.0482,0.1323,1688.5,-0.003,0.1112,275282.7451,0.0495,0.3857,159,-0.0062,-0.2392,0.9875,-0.0638,0.302
202109,32660,"mcminnville, tn",682,350000,0.0529,0.4017,81,0.0253,0.08,49.5,0.47761194,0.253164557,28,-0.3636,-0.3,0,,,24,-0.1429,0.2,59,-0.0167,-0.0328,169.8369565,0.0233,0.3761,1976.5,0.0084,0.0508,482141.3942,0.0933,0.2316,140,0.0072,0.0294,0.728395062,-0.0311,-0.0849
202109,12380,"austin, mn",683,147450,-0.0051,-0.0481,74,0.1935,-0.2371,38,-0.061728395,-0.289719626,40,-0.1667,-0.0909,0,,,24,1,0,62,-0.225,-0.2346,100.8313539,-0.0031,0.0711,1571.5,0.0126,-0.1815,196329.5015,-0.0197,0.0015,136,-0.0423,-0.236,0.837837838,-0.4525,0.0028
202109,16380,"celina, oh",684,199249.5,-0.0278,0.1724,41,-0.0238,-0.1961,50,0.333333333,-0.253731343,24,0.5,-0.1429,0,,,12,-0.5,0.5,40,-0.1111,-0.2,122.7495957,0.0343,0.151,1734.5,0.0032,0.0868,303485.0957,-0.0014,0.3035,81,-0.069,-0.198,0.975609756,-0.0958,-0.0048
202109,16260,"cedar city, ut",685,416950,-0.013,0.1915,297,0.1124,0.1124,31.5,-0.171052632,-0.315217391,168,-0.0667,0.1667,4,,0,96,0.2,1.1818,59,0.0351,-0.314,214.3487171,0.0116,0.4516,1989.5,0.0357,-0.1434,558410.8367,-0.0157,0.1942,356,0.0988,0.0085,0.198653199,-0.0148,-0.1234
202109,16460,"centralia, il",686,129949.5,0.02,0.092,206,-0.0636,-0.1345,675.5,0.043243243,1.168539326,12,-0.625,-0.6667,0,,,8,-0.6667,-0.6667,110,0.1,0.1702,67.28947168,0.0066,0.0203,1849.5,0,0.0688,189415.2391,0.0381,0.24,316,-0.0125,-0.0482,0.533980583,0.0794,0.139
202109,21580,"espaòola, nm",687,475000,0.0995,0.4731,64,0.0159,-0.3725,73.5,-0.045454545,-0.605898123,12,-0.4,2,0,,,8,0,-0.3333,38,-0.0256,0.027,143.7595835,0.1167,0.1643,2193,0.1597,0.2695,895020.6066,0.0884,0.5604,102,0,-0.2662,0.59375,-0.0253,0.231
202109,38260,"pittsburg, ks",688,105000,0.0072,-0.1017,69,0.0952,-0.2959,69,0.104,0.516483516,20,-0.4444,-0.5833,0,,,20,0.6667,0.25,58,-0.2267,0.16,69.52913279,-0.0306,0.0124,1452,0.0097,-0.0707,146804.0211,-0.0223,0.0289,127,-0.0797,-0.1419,0.84057971,-0.3499,0.3304
202109,40180,"riverton, wy",689,319950,0.1246,0.2353,139,0.0296,-0.3739,53,0.115789474,-0.442105263,44,0,0.375,0,,,12,2,-0.5,4,1,-0.5,161.89831,0.0257,0.2205,1828,0.0011,-0.0849,440154.4761,0.0584,0.2668,143,0.0438,-0.3783,0.028776978,0.014,-0.0073
202109,35060,"natchitoches, la",690,223500,-0.0274,-0.0067,49,-0.0392,-0.4615,50,-0.115044248,-0.453551913,20,-0.1667,0.25,0,,,4,0,-0.5,59,0.1132,0.5526,119.8049492,-0.0011,0.1028,1996.5,-0.0677,-0.0027,321558.7551,-0.0297,0.2306,108,0.0385,-0.1628,1.204081633,0.1649,0.7865
202109,25300,"hannibal, mo",691,179500,0.1063,0.3059,43,-0.1569,-0.2586,46,0.069767442,-0.206896552,28,0.1667,0,0,,,12,-0.5,-0.5,52,0.2683,-0.1875,99.8676687,0.1512,0.3132,1781,-0.0045,0.0873,298052.0769,0.0405,0.5326,95,0.0326,-0.2213,1.209302326,0.4054,0.1059
202109,18460,"cornelia, ga",692,309500,-0.1799,-0.1015,122,0.1731,-0.3146,35.5,-0.040540541,-0.462121212,48,-0.4783,-0.3333,0,,,12,0,-0.4,128,-0.0078,-0.1351,103.8046834,-0.2253,-0.132,1272,-0.2581,-0.4003,717149.811,-0.0558,0.0028,250,0.073,-0.2331,1.049180328,-0.1912,0.2177
202109,42420,"scottsbluff, ne",693,178500,-0.1698,-0.2137,74,0.1212,-0.0864,42,0.714285714,-0.333333333,40,0,0.25,0,,,20,0,0.25,79,0.026,-0.0595,137.6463211,-0.0632,-0.0076,1361.5,-0.0856,-0.1153,282586.4583,0.0787,0.0157,153,0.0699,-0.0727,1.067567568,-0.0991,0.0305
202109,15580,"butte-silver bow, mt",694,291500,0.1947,0.1365,118,0.1456,0.0261,46,0.045454545,-0.239669421,64,0,1,0,,-1,36,0.2857,0.5,120,-0.1045,-0.25,143.75,0.0281,0.0869,1968,0.0903,0.3155,498541.5514,0.0337,0.9037,238,0.0042,-0.1345,1.016949153,-0.284,-0.3744
202109,43460,"sikeston, mo",695,146750,-0.0047,0.116,90,0.25,-0.0217,35.5,-0.1125,-0.550632911,32,-0.2,1,0,,,12,,-0.25,20,-0.2,-0.1667,86.1010108,0.0068,0.1299,1527,0.018,-0.0986,165612.4304,-0.0363,0.0731,110,0.134,-0.0517,0.222222222,-0.125,-0.0386
202109,24900,"greenwood, ms",696,114000,-0.0806,-0.2349,46,0.15,-0.4889,85,0.133333333,-0.489489489,8,-0.3333,-0.3333,0,,,4,0,0,23,0,0.5333,67.14060032,-0.006,-0.0865,1719.5,-0.0479,-0.1916,166436.4583,-0.1759,-0.1275,69,0.0952,-0.3429,0.5,-0.075,0.3333
202109,32260,"marshalltown, ia",697,139900,0.0487,0,47,0.119,-0.2656,41,-0.046511628,-0.247706422,36,0.125,0.5,0,,,16,-0.3333,-0.2,98,-0.0485,-0.02,93.37673611,-0.0712,-0.0696,1346,-0.0207,-0.0464,176608.1505,-0.0408,0.017,145,0,-0.1159,2.085106383,-0.3673,0.5226
202109,34140,"moscow, id",698,504500,0.0192,0.4756,42,-0.087,0.3125,61,0.311827957,-0.061538462,24,0,0,0,,,8,0,0,73,0,0.1587,211.4083688,-0.0354,0.2078,2645,0.0272,0.1985,837433.7904,0.0277,0.6354,115,-0.0336,0.2105,1.738095238,0.1511,-0.2307
202109,35820,"north platte, ne",699,168450,-0.0636,0.1237,50,-0.1667,-0.5455,51,0.159090909,-0.310810811,24,0.5,-0.25,0,,,20,-0.1667,-0.2857,93,-0.051,0.2568,98.76136183,-0.052,0.1502,1690,-0.0062,-0.0476,193312.8485,-0.0017,0.0309,143,-0.0949,-0.2228,1.86,0.2267,1.1873
202109,39940,"rexburg, id",700,637500,0.0201,0.2776,123,0.1182,0.6184,46.5,0.148148148,0.192307692,44,0,0.2222,0,,,36,0.125,3.5,8,0,1.6667,262.0944504,0.0471,0.4089,2650,-0.0105,-0.0816,918265.8672,0.0144,0.3212,131,0.1102,0.6582,0.06504065,-0.0077,0.0256
202109,15420,"burley, id",701,356000,0.1213,0.4993,42,-0.0455,0.1351,38,0.225806452,0.117647059,28,-0.2222,1.3333,0,,,12,-0.25,-0.25,57,-0.05,-0.2192,184.7154273,0.1502,0.5665,2183,0.067,0.1896,512295.7917,0.2081,0.8149,99,-0.0481,-0.1,1.357142857,-0.0065,-0.6158
202109,30820,"lock haven, pa",702,172500,-0.0143,0.328,71,0.0441,-0.3486,52,-0.054545455,-0.292517007,28,-0.2222,0.1667,0,,,28,0.1667,0.1667,32,0.1852,-0.5429,114.959115,0.0107,0.3639,1755.5,-0.0228,0.0668,233345.1367,-0.0016,0.1185,103,0.0842,-0.4246,0.450704225,0.0536,-0.1915
202109,13540,"bennington, vt",703,424500,0,0.1992,123,0.0082,-0.4384,64.5,0.057377049,-0.173076923,48,0.3333,-0.4783,0,,-1,24,0.2,-0.3333,110,-0.0756,-0.3252,178.0556534,-0.0301,0.1565,2268,0.0044,-0.0465,650049.4188,-0.0276,0.1686,233,-0.0332,-0.3901,0.894308943,-0.0811,0.15
202109,34500,"mount vernon, il",704,136950,0.034,-0.0747,186,0.0109,-0.1696,675.5,0.043243243,1.168539326,12,-0.5,-0.4,0,,,8,-0.5,0,72,-0.0137,-0.122,73.58738502,0.0024,-0.009,1714,0.0012,-0.0297,180174.7828,0.0198,-0.0455,258,0.0039,-0.1569,0.387096774,-0.0096,0.021
202109,35700,"nogales, az",705,425000,-0.0471,0.158,97,0.0899,-0.2868,51,-0.163934426,-0.571428571,52,0.0833,0.1818,0,,,16,1,0.3333,121,0.0342,0.1748,167.3208522,-0.017,0.0338,2391.5,0.0166,0.0286,630451.5957,-0.0455,-0.1155,218,0.0583,-0.0879,1.24742268,-0.0672,0.4901
202109,20900,"el campo, tx",706,256499.5,0.0917,0.3625,96,0.0213,-0.1795,65.5,0.224299065,-0.379146919,24,-0.3333,0.2,0,,,20,-0.1667,0,56,-0.0345,0.2727,131.4674379,0.0731,0.2268,1875,0.0141,0.0782,275919.3785,0.0746,0.1997,152,0,-0.0559,0.583333333,-0.0337,0.2073
202109,45340,"taos, nm",707,484500,0.0255,-0.0944,125,-0.1259,-0.2978,78.5,0.154411765,-0.234146341,40,-0.0909,-0.3333,0,,,12,-0.4,-0.25,182,0.1519,0.3582,269.75,-0.0334,0.0922,1928,0.0343,-0.1501,759073.305,0.0283,0.0441,307,0.0199,-0.016,1.456,0.3511,0.7032
202109,32460,"mayfield, ky",708,147450,-0.0229,-0.14,41,0.025,-0.0465,43,0.178082192,0.023809524,20,0,0.25,0,,,12,0,0,62,0.1071,0.4091,87.97412072,-0.1291,0.1175,1784.5,-0.0195,-0.0222,235892.5,-0.0813,0.1287,103,0.0729,0.1839,1.512195122,0.1122,0.4889
202109,44500,"stephenville, tx",709,292000,0.105,0.2218,75,0.1538,-0.25,43.5,0.12987013,-0.25,32,-0.2727,-0.2,0,-1,,24,0,-0.1429,54,-0.069,-0.0182,162.0659298,0.117,0.3334,1980,0.0945,0.0076,438065.9412,0.0948,0.4347,129,0.0488,-0.1677,0.72,-0.1723,0.17
202109,46460,"union city, tn-ky",710,144000,-0.1133,0.0496,44,0.0732,-0.1698,41,0.154929577,-0.359375,24,0.2,0.5,0,,,12,0,-0.25,31,-0.2439,-0.0882,80.00938487,-0.1174,0.1731,1624,0.0059,-0.2359,186888.8889,-0.109,0.0289,75,-0.0854,-0.1379,0.704545455,-0.2955,0.063
202109,45700,"tifton, ga",711,196250,0.0762,-0.1274,51,-0.0192,0.0408,42.5,-0.04494382,-0.37037037,24,0.2,2,0,,,20,0.6667,4,9,-0.3571,0.2857,99.10685367,0.0333,-0.0918,1730,-0.0182,-0.1691,233079.2231,-0.0003,-0.0825,60,-0.0909,0.0714,0.176470588,-0.0928,0.0336
202109,22700,"fort dodge, ia",712,124950,-0.0272,-0.0295,69,0.0615,-0.2581,40,-0.012345679,-0.411764706,32,-0.1111,-0.2,0,,,20,-0.1667,0.25,53,0.06,0.2619,90.74884614,0.1191,0.1814,1573.5,-0.0405,-0.0098,171743.3731,-0.052,0.0609,122,0.0609,-0.0963,0.768115942,-0.0011,0.3165
202109,42780,"selinsgrove, pa",713,191200,-0.0891,-0.1687,48,0.1429,0,47.5,-0.103773585,-0.579646018,20,-0.2857,0.6667,0,,,20,0.6667,4,46,0.0698,0.0455,120.607153,-0.0413,-0.0368,1768,-0.0227,-0.0792,242644.98,-0.0095,-0.174,94,0.1059,0.0217,0.958333333,-0.0655,0.0417
202109,19580,"defiance, oh",714,138900,0.0293,-0.1994,47,0.1463,0.119,30.5,0.089285714,-0.39,28,-0.3636,0.1667,12,-0.4,0.5,28,0.1667,0,62,0.1071,0.069,93.3536918,-0.0048,0.0499,1456,-0.0238,-0.281,150394.1114,-0.0414,-0.2896,109,0.1237,0.09,1.319148936,-0.0467,-0.0618
202109,47180,"vincennes, in",715,124950,0.0421,0.202,54,0.2558,-0.069,37,0.15625,-0.489655172,40,0.6667,1,0,,,20,1.5,0.6667,3,0,2,83.89024559,0.0806,0.3567,1524.5,0,-0.0139,173133.4748,0.0975,0.0921,57,0.2391,-0.0339,0.055555556,-0.0142,0.0383
202109,30260,"lewisburg, pa",716,292450,-0.0219,0.0505,66,0.0476,-0.34,56.5,0.241758242,-0.256578947,36,0.5,0.5,0,,,16,0.3333,-0.4286,74,0.1385,0.1746,168.8100821,0.1357,0.2162,1830,0.0167,-0.0999,396936.0419,0.0495,0.0267,140,0.0938,-0.1411,1.121212121,0.0895,0.4912
202109,18820,"crawfordsville, in",717,207000,-0.0798,0.1835,72,0.0909,0.2632,39.5,0.179104478,-0.177083333,24,-0.4545,-0.1429,0,,,44,0.1,0.8333,69,-0.1585,-0.1481,97.54716981,-0.0085,0.2784,2036,-0.008,-0.1103,262817.227,-0.0108,0.0904,141,-0.0473,0.0217,0.958333333,-0.2841,-0.4627
202109,23340,"fremont, ne",718,254000,-0.0231,0.1574,55,0.1,-0.0678,42.5,-0.141414141,0.075949367,36,0.125,0,0,,,12,-0.25,-0.25,67,-0.0946,-0.0946,155.9913397,0.1309,0.2872,1500,-0.0803,-0.187,291523.3447,-0.0427,0.0048,122,-0.0161,-0.0827,1.218181818,-0.2618,-0.0361
202109,26340,"houghton, mi",719,174900,-0.0174,-0.0006,54,-0.0182,-0.449,56,0.066666667,-0.286624204,36,0.125,0.5,0,,,8,-0.6,-0.3333,60,-0.1892,-0.25,94.72678488,-0.035,-0.0271,1902,0.0402,0.0362,262326.1808,-0.0778,0.0273,114,-0.1163,-0.3596,1.111111111,-0.2343,0.2948
202109,13940,"blackfoot, id",720,379500,-0.0065,0.5241,60,0.0714,0.3953,26.5,0.039215686,0.514285714,40,-0.0909,0.1111,0,,-1,28,0,0.4,17,-0.15,0,172.1241792,0.0328,0.4339,2540,0.0628,0.0731,417936.7336,0.0345,0.1442,77,0.0132,0.2833,0.283333333,-0.0738,-0.112
202109,18420,"corinth, ms",721,189900,-0.247,-0.0824,53,0.0816,-0.2429,41.5,0.406779661,-0.505952381,16,0.3333,1,0,,,12,0,0.5,6,0.5,-0.4,77.15207601,-0.052,-0.0129,1737,-0.1302,-0.22,235743.9721,-0.0319,0.0229,59,0.1132,-0.2625,0.113207547,0.0316,-0.0296
202109,35140,"newberry, sc",722,304500,0.2557,0.5267,40,0.0811,-0.2157,41,0.490909091,-0.211538462,20,0.25,-0.1667,0,,,8,-0.3333,0,4,0,-0.3333,108.093751,0.0093,0.1681,1977.5,0,0.0519,409825.6835,0.1148,0.6757,44,0.0732,-0.2281,0.1,-0.0081,-0.0176
202109,20540,"dyersburg, tn",723,147400,0.0566,0.1449,56,0.0566,0.5135,37,-0.108433735,-0.562130178,28,-0.2222,0.1667,0,,,8,-0.5,1,45,0.1842,-0.2105,82.37386823,0.0054,0.1358,1688,0.0491,-0.1099,177830.2207,0.0392,0.0877,101,0.1099,0.0745,0.803571429,0.0866,-0.737
202109,48780,"williston, nd",724,282400,-0.0409,-0.0245,191,-0.0498,0.073,65,0.120689655,0.460674157,44,-0.2667,-0.45,0,,,44,0.1,0,5,-0.1667,-0.5455,132.0409635,-0.0152,-0.0119,2081,-0.0024,0.0231,318886.6964,-0.0038,0.0752,196,-0.0531,0.037,0.02617801,-0.0037,-0.0356
202109,35500,"newton, ia",725,149950,0.0084,-0.0622,67,-0.0822,-0.2796,47.5,0.397058824,-0.086538462,32,-0.4286,-0.3333,8,-0.3333,-0.3333,56,0.5556,-0.0667,113,0.018,-0.1102,127.5417101,0.0399,0.1089,1232,0.0152,-0.137,180549.295,0.0028,-0.0149,180,-0.0217,-0.1818,1.686567164,0.166,0.321
202109,10220,"ada, ok",726,210000,0.1413,0.78,85,0.0897,-0.086,42.5,0.08974359,-0.279661017,28,-0.4167,-0.3636,0,,,20,-0.1667,0,90,0.0227,0.0345,105.6358795,0.0346,0.3756,1754,0.0257,0.1204,249243.0258,0.0902,0.6232,175,0.0542,-0.0278,1.058823529,-0.0694,0.1233
202109,23620,"gainesville, tx",727,174450,0.0892,-0.4632,75,-0.1758,0.0135,66,0.434782609,0.1,36,0.2857,0.2857,0,,,16,0,-0.3333,109,0.1474,0.8793,132.2956107,0.0194,-0.1084,1374,0.1189,-0.3504,362914.8234,0.1038,0.0512,184,-0.0108,0.3939,1.453333333,0.4094,0.6695
202109,16340,"cedartown, ga",728,236950,0.0349,0.1704,116,-0.0333,0.3647,43.5,0.225352113,-0.011363636,76,-0.1739,0.1875,0,-1,,40,-0.2308,0.6667,145,0.0507,-0.0268,96.74193548,-0.1536,0.1127,1321,0.0027,-0.1898,434253.1267,-0.0498,0.1053,261,0.0116,0.1154,1.25,0.1,-0.5029
202109,46500,"urbana, oh",729,187253,-0.0011,0.007,67,-0.0946,0.9143,36.5,0.327272727,-0.291262136,40,-0.2308,0.6667,0,,,24,0,0.2,85,0.0897,-0.1414,112.5864282,-0.0069,0.2093,1654,-0.0316,-0.0829,360338.8282,-0.0093,0.6412,152,0,0.1343,1.268656716,0.2146,-1.5599
202109,20060,"douglas, ga",730,215000,0.0886,0.3438,62,0.2157,-0.2152,41.5,0.077922078,-0.569948187,24,0,1,0,,,16,1,0.3333,2,-0.3333,-0.3333,108.2482827,0.0069,0.3237,1981.5,-0.0015,-0.0306,234787.4701,-0.3712,0.0271,64,0.1852,-0.2195,0.032258065,-0.0266,-0.0057
202109,15220,"brownwood, tx",731,235000,-0.0325,0.521,64,-0.0857,-0.3905,63.5,0.058333333,-0.072992701,32,0.6,-0.1111,0,,,20,-0.375,0.25,60,-0.2593,-0.25,123.420039,0.0046,0.2857,1744,-0.0119,0.0726,376994.7821,0.1645,0.2019,124,-0.1788,-0.3297,0.9375,-0.2196,0.1756
202109,35460,"newport, tn",732,384450,-0.0204,0.3537,97,0.0211,-0.2595,48,-0.010309278,-0.355704698,36,0.5,-0.1818,0,,,20,-0.375,1.5,102,-0.0467,0.3247,164.0135333,-0.0075,0.2517,1904,0.0264,-0.0142,424640.2822,0.0011,0.2221,199,-0.0149,-0.0433,1.051546392,-0.0748,0.4638
202109,10940,"alma, mi",733,155000,-0.0313,0.141,84,0.1831,0.4483,41,0.064935065,-0.188118812,40,-0.2308,0.1111,0,,,36,0.125,1.25,71,-0.1125,-0.1839,97.26601778,-0.0006,0.193,1420,-0.0848,-0.1627,193327.7901,-0.0058,0.0684,155,0.0265,0.069,0.845238095,-0.2815,-0.6548
202109,14820,"brevard, nc",734,637500,0.2391,0.2144,103,-0.0463,-0.4798,62.5,-0.0234375,-0.26035503,48,0.2,-0.25,0,,,32,-0.1111,-0.2,103,0.2118,-0.3905,228.3351914,0.0042,0.2382,1710,0.0906,-0.1258,963072.5055,0.0708,0.2136,206,0.0674,-0.4387,1,0.213,0.1465
202109,10860,"alice, tx",735,184900,0.075,-0.1671,87,0.0741,0.0741,65,0.238095238,-0.340101523,24,0.2,0.2,4,,0,24,0.5,0.5,33,0.2222,-0.0294,105.9117352,0.0455,0.0071,1679.5,0.0467,-0.1592,237087.223,0.025,-0.0923,120,0.1111,0.0435,0.379310345,0.046,-0.0404
202109,30900,"logansport, in",736,79900,-0.0166,-0.3608,52,-0.0545,0.1304,53,0.277108434,0.104166667,20,-0.375,0,0,,,16,0.3333,0,40,-0.1837,0.2121,58.77972297,0.0357,-0.069,1398,0.0108,-0.3113,108293.2669,0.0545,-0.2437,92,-0.1154,0.1646,0.769230769,-0.1217,0.0518
202109,12900,"batesville, ar",737,157450,-0.0028,-0.1248,47,-0.1897,-0.4835,41.5,-0.135416667,-0.531073446,12,-0.5,-0.5,0,,,0,,-1,10,0,4,84.63411458,-0.0087,0.0699,1748,-0.0169,-0.1473,245413.815,0.0441,0.0451,57,-0.1618,-0.3871,0.212765957,0.0404,0.1908
202109,18740,"coshocton, oh",738,164950,0,0.0316,59,-0.0167,0.0351,46.5,0.273972603,-0.335714286,20,-0.5833,0.6667,0,,,20,1.5,1.5,60,0.0526,-0.1045,96.30760747,0.0291,0.0783,1686,0.0544,0.0369,329940.7671,0.16,0.4177,119,0.0171,-0.0403,1.016949153,0.0669,-0.1585
202109,44920,"summit park, ut",739,1620247,0.037,0.2658,567,-0.1113,-0.4661,53,0.070707071,-0.372781065,224,-0.2727,-0.2632,12,-0.5714,-0.7273,100,-0.1935,-0.2647,1164,0,0.1698,714.4003853,-0.0064,0.1887,2730.5,0.0797,0.1627,3180089.511,0.0611,0.3795,1731,-0.0394,-0.1585,2.052910053,0.2285,1.116
202109,36940,"owatonna, mn",740,227450,0.0109,0.0002,75,0.3636,-0.0132,45,-0.081632653,-0.142857143,60,0.6667,0.6667,0,,,20,0.25,0.25,72,-0.0886,-0.0769,118.1294071,-0.0473,0.0696,1895,0.0112,-0.0429,247492.9312,-0.0098,-0.0317,147,0.097,-0.0455,0.96,-0.4764,-0.0663
202109,26780,"hutchinson, mn",741,254900,-0.0556,0.1087,67,0.3958,0.0635,29.5,0.072727273,-0.243589744,52,0,0.625,0,,,24,2,0.2,71,0.029,-0.0533,134.988094,0.0015,0.0949,1850,-0.0154,0.0318,318353.7865,-0.0295,0.2231,138,0.1795,0,1.059701493,-0.3778,-0.1308
202109,19860,"dickinson, nd",742,240950,0.0042,-0.0161,161,0,-0.1202,79.5,0.11971831,0.06,48,-0.1429,0.2,0,,,32,0,-0.1111,96,0.2152,0.2152,111.9828858,-0.0305,-0.0096,2016,-0.0289,-0.0786,254996.9259,-0.0212,-0.0919,257,0.0708,-0.0191,0.596273292,0.1056,0.1646
202109,42300,"sault ste. marie, mi",743,219900,0.0348,0.2566,119,0.0259,-0.4491,75.5,0.152671756,-0.362869198,44,0.375,0.5714,0,,,16,0,0,46,-0.2581,-0.5701,129.5177008,-0.0236,0.0767,1404,-0.064,0.0385,342823.7981,-0.0311,0.5489,165,-0.073,-0.4892,0.386554622,-0.1479,-0.1088
202109,38700,"pontiac, il",744,132450,0.0604,0.1911,65,-0.0714,-0.3434,59,0.102803738,-0.458715596,20,-0.4444,0,0,,,20,-0.1667,0.25,67,0.0984,0,78.14835711,0.0349,0.1003,1728,0.0298,0.0479,159158.5945,0.0386,0.25,132,0.0076,-0.2048,1.030769231,0.1593,0.354
202109,13060,"bay city, tx",745,247400,-0.0102,0.167,116,-0.0492,-0.4051,61,0.016666667,-0.435185185,28,-0.2222,-0.5,0,,,24,-0.25,-0.25,81,0.0125,0.1571,149.334007,0.031,0.2057,1568,-0.0054,-0.0092,289875.2882,-0.1056,0.1643,197,-0.0248,-0.2566,0.698275862,0.0425,0.3393
202109,23780,"garden city, ks",746,225000,-0.0215,-0.0405,30,-0.0909,-0.25,50.5,0.188235294,-0.391566265,12,-0.5,-0.5,0,,,4,-0.6667,-0.5,44,0.0476,0.4667,166.7070006,0.0299,0.1052,1348.5,0.0139,-0.1105,281730.6313,0.031,0.1242,74,-0.0133,0.0571,1.466666667,0.1939,0.7167
202109,30880,"logan, wv",747,155000,0,-0.0828,29,-0.2162,-0.2368,82,0.322580645,-0.244239631,0,-1,-1,0,,,4,-0.5,,14,0.4,0.4,80.10335917,0.0485,0.1388,1632,0.0062,-0.15,224435.801,0.0575,0.2234,43,-0.0851,-0.1042,0.482758621,0.2125,0.2196
202109,26540,"huntington, in",748,172500,-0.0943,0.0186,51,-0.0192,-0.0192,34.5,0.112903226,-0.126582278,32,-0.2727,0.1429,4,,,12,-0.4,-0.25,15,0.1538,2,86.41250056,-0.0227,-0.0605,1840,-0.0749,0.0729,278330.3519,-0.0923,-0.0181,66,0.0154,0.1579,0.294117647,0.0441,0.198
202109,30060,"lebanon, mo",749,204949.5,0.0121,-0.0869,86,-0.0337,-0.1485,54,0.136842105,-0.275167785,52,0.4444,0.8571,0,,,20,-0.2857,-0.1667,83,-0.17,0.0641,110.7997955,0.0024,0.2201,1805,0.0693,-0.1421,263637.9235,0.0493,-0.0533,169,-0.1058,-0.0559,0.965116279,-0.1585,0.1928
202109,46740,"valley, al",750,159900,0.1638,-0.1154,61,0.0167,-0.2651,49,0.152941176,-0.505050505,28,0,2.5,0,,,8,-0.3333,0,28,0.037,0.4,82.04084904,-0.0366,-0.1102,1572,-0.0144,-0.0871,299522.6195,0.3476,0.5253,89,0.023,-0.1359,0.459016393,0.009,0.2181
