month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202109,53063,"spokane, wa",450000,-0.0269,0.1265,741,0.1875,0.0378,29,0.054545455,-0.246753247,884,0.0376,0.2346,16,-0.2,-0.3333,332,0.2969,0.3175,1358,-0.041,-0.1936,205.1052743,0.0079,0.2475,2254.5,0.0146,-0.0507,598768.4268,0.0012,0.2319,2099,0.0289,-0.1247,1.83265857,-0.4366,-0.5259
202109,48029,"bexar, tx",306250,-0.0153,0.087,3200,0.0376,-0.2203,38.5,0.184615385,-0.214285714,2208,-0.1468,-0.009,252,0.3696,-0.6866,1308,0.0062,-0.0411,4626,-0.0379,-0.0113,162.9457268,0.0028,0.1532,1950.5,-0.024,-0.078,396291.227,-0.0204,0.027,7826,-0.0084,-0.109,1.445625,-0.1134,0.3055
202109,42095,"northampton, pa",339950,0.0462,0.0076,458,-0.0418,-0.1534,32.5,0.382978723,0,384,-0.0857,-0.1724,24,0.2,-0.3333,148,-0.0263,-0.0263,156,0.0685,0.814,160.4443553,0.02,0.0061,2063,0.0002,0,412980.0462,-0.054,-0.0321,614,-0.016,-0.0207,0.340611354,0.0352,0.1816
202109,20155,"reno, ks",109750,-0.1711,-0.0457,69,0,-0.4052,39.5,-0.0125,-0.159574468,48,0,-0.3333,0,,,28,0.1667,-0.125,110,-0.0598,-0.0179,73.06314305,-0.0534,0.048,1606,-0.0636,-0.0403,160065.0568,-0.1761,-0.162,179,-0.0376,-0.2149,1.594202899,-0.1014,0.6287
202109,42015,"bradford, pa",169900,0,-0.0532,292,0.0069,0.3709,339.5,0.08988764,3.526666667,44,0.1,-0.0833,0,,,24,0,-0.5385,203,0.041,0.5496,93.33504669,0.0219,0.0631,1906,-0.0124,0.0098,229830.2255,0,0.0902,495,0.0206,0.439,0.695205479,0.0228,0.0802
202109,42125,"washington, pa",222500,-0.059,-0.1439,432,0.0937,-0.1771,45.5,0.166666667,-0.241666667,248,0.0333,0.1071,4,0,0,144,-0.2174,-0.3571,444,-0.0711,-0.1395,100.154321,0.1081,0.1837,1390,0.0043,-0.0457,363515.6369,0.0022,0.078,876,0.0034,-0.1585,1.027777778,-0.1823,0.0449
202109,18177,"wayne, in",129900,-0.0004,0.0392,118,0.1346,-0.1806,29.5,-0.132352941,-0.443396226,76,-0.05,0.1875,0,,,40,1.5,-0.0909,120,-0.1367,-0.04,83.69628383,0.1228,0.2248,1637,-0.0382,0.0161,153831.8093,0.0319,-0.0759,238,-0.0206,-0.1152,1.016949153,-0.3196,0.1489
202109,51019,"bedford, va",409350,0.0432,0.0497,196,0.1073,-0.2847,48.5,-0.03960396,-0.101851852,132,0.1786,-0.0571,0,,,72,0.2857,-0.0526,267,-0.0565,-0.1708,177.3963295,0.0298,0.1719,2254.5,-0.0427,-0.1234,659638.4994,-0.0214,0.2428,463,0.0065,-0.2232,1.362244898,-0.2366,0.1871
202109,6113,"yolo, ca",615000,0.001,0.075,177,0,-0.1366,28.5,0.075471698,-0.219178082,188,0,0.2703,12,2,-0.25,72,0.0588,0.3846,256,0.0079,-0.0376,345.7651629,-0.009,0.0871,1778,0.048,-0.0538,738115.2844,0.0021,-0.0093,433,0.0046,-0.0807,1.446327684,0.0113,0.1488
202109,6029,"kern, ca",327750,0.0009,0.059,1333,0.0098,0.0129,32,0.049180328,-0.03030303,1084,-0.0491,0.0972,44,-0.1538,-0.45,380,0,0.0215,886,0.029,-0.1014,191.959455,0.0133,0.2097,1588,-0.0118,-0.0741,397002.6858,0.0185,0.0546,2219,0.0174,-0.0361,0.664666167,0.0124,-0.0846
202109,18141,"st. joseph, in",202400,-0.0267,-0.1198,347,0.0297,-0.1347,37,0.027777778,-0.26,284,0.0923,0.1639,12,0,0.5,124,0.1071,-0.225,102,0.0737,0.0303,118.7954678,0.0008,0.129,1610,-0.0653,-0.1765,317713.5444,-0.024,0.0965,449,0.0394,-0.102,0.293948127,0.012,0.0471
202109,34015,"gloucester, nj",265000,0.0099,0.1046,525,-0.0591,-0.0558,42,0.150684932,0.166666667,348,-0.1869,-0.1792,16,-0.3333,-0.4286,124,-0.1389,-0.0313,834,-0.0608,5.1778,152.186363,0.0093,0.2074,1625,-0.0157,-0.0858,328409.1004,0.0273,0.1443,1359,-0.0602,0.9667,1.588571429,-0.0028,1.3458
202109,42081,"lycoming, pa",174950,-0.0278,-0.0251,157,0.1056,-0.1514,43.5,0.225352113,-0.230088496,76,0.0556,0.1875,0,,,60,-0.0625,-0.2857,66,0.0154,-0.6393,105.2604727,-0.0022,0.067,1705,-0.0485,-0.1097,234463.7289,-0.0235,-0.0521,223,0.0773,-0.394,0.420382166,-0.0374,-0.5688
202109,12069,"lake, fl",370817.5,0.0104,0.2791,770,0.0434,-0.378,38,0.117647059,-0.361344538,536,-0.1677,-0.0219,80,0.5385,-0.1667,256,-0.0448,-0.3118,1142,0.0035,-0.0715,183.8206744,0.0071,0.2184,1968,-0.002,0.0147,466538.783,0.0002,0.2088,1912,0.0192,-0.2253,1.483116883,-0.0589,0.4896
202109,17091,"kankakee, il",174450,-0.0758,-0.0141,135,-0.0426,-0.335,44.5,0.098765432,-0.160377358,92,-0.1154,0,0,,,48,-0.2,-0.0769,225,-0.0625,-0.026,112.9399611,-0.0139,0.0425,1518.5,-0.0554,-0.0961,218759.3387,-0.0497,0.0506,360,-0.0551,-0.1705,1.666666667,-0.0355,0.5287
202109,48439,"tarrant, tx",349950,-0.0001,0.0936,2030,-0.0684,-0.2829,35.5,0.163934426,-0.174418605,1960,-0.1297,0.0359,80,0.3333,-0.6,804,-0.2444,-0.25,3543,-0.0194,-0.1114,172.3065554,0.0089,0.1621,2081,-0.001,-0.0628,497529.147,0.0018,0.0759,5573,-0.0378,-0.1826,1.745320197,0.0872,0.337
202109,6067,"sacramento, ca",522450,0,0.1382,1522,-0.0098,0.1645,28.5,0.075471698,-0.123076923,1748,-0.0459,0.0925,56,0,-0.3333,608,-0.05,0.505,2216,0.0633,-0.1631,318.5703808,0.015,0.2013,1613,-0.0046,-0.0416,639001.0129,-0.021,0.0981,3738,0.0323,-0.0549,1.455978975,0.1001,-0.57
202109,48113,"dallas, tx",372445,0.0039,-0.0475,2649,-0.0138,-0.3776,35.5,0.092307692,-0.297029703,2020,-0.0982,-0.0578,68,-0.2609,-0.3929,1120,-0.021,-0.2765,3293,-0.0246,-0.0822,202.4879802,0.0135,0.031,1883,-0.0123,-0.0997,654208.4689,0.005,-0.0483,5942,-0.0198,-0.2425,1.243110608,-0.0138,0.4001
202109,34029,"ocean, nj",405000,0.0001,0.0661,3285,0.0278,-0.1136,58,0.094339623,0.045045045,1412,-0.0949,-0.2208,52,-0.1875,-0.6667,488,-0.1348,-0.1159,3160,-0.0183,-0.0758,188.4654995,0.0117,0.1291,1414,-0.0028,-0.0567,629474.8656,-0.0068,0.0568,6445,0.0047,-0.0954,0.96194825,-0.0452,0.0394
202109,41059,"umatilla, or",314500,-0.0014,0.1335,98,0.3803,-0.0577,44.5,0.126582278,-0.13592233,56,-0.0667,0.0769,20,-0.1667,1.5,36,-0.25,-0.1818,149,-0.0915,0.0797,179.117426,-0.0184,0.1793,1754,-0.0347,-0.0618,699972.6272,-0.1437,0.2956,247,0.0511,0.0207,1.520408163,-0.7895,0.1935
202109,39009,"athens, oh",189000,0.0216,0.0093,108,-0.0526,-0.2448,52,-0.028037383,-0.2,44,0.1,0.5714,0,,,24,0.5,0.2,32,-0.1111,0.5238,79.79395604,-0.1106,0.3031,1310,-0.0046,0.2536,213387.8596,-0.0078,0.0154,140,-0.0667,-0.1463,0.296296296,-0.0195,0.1494
202109,18029,"dearborn, in",249900,-0.0196,0.0952,74,0,-0.1685,29,0.094339623,-0.376344086,48,-0.1429,0.2,0,,-1,44,1.75,1.75,52,-0.0545,-0.0877,118.395496,-0.0034,0.1104,1774,-0.0073,0.0687,360497.576,-0.0092,0.1459,126,-0.0233,-0.137,0.702702703,-0.0405,0.0623
202109,51061,"fauquier, va",619450,-0.0366,-0.0088,131,0.048,-0.1963,40,-0.058823529,-0.14893617,108,0.0385,0.0385,0,,-1,36,0.5,0.5,179,-0.0677,0.7379,241.4280664,-0.006,-0.0262,2448,-0.0534,-0.1662,1833774.974,-0.013,-0.033,310,-0.0221,0.1654,1.366412214,-0.1696,0.7345
202109,55043,"grant, wi",165500,-0.0932,-0.0012,79,-0.0125,-0.1939,50.5,0.2625,-0.229007634,36,-0.1818,0.125,0,,,20,-0.2857,0.25,65,-0.0299,-0.0845,98.45178195,-0.0461,0.0349,1650.5,0.004,-0.0998,236576.5374,0.047,-0.207,144,-0.0204,-0.1479,0.82278481,-0.0147,0.0983
202109,33005,"cheshire, nh",321500,0.0047,0.09,153,0.0066,-0.0377,44.5,0.202702703,-0.091836735,96,0,-0.2,0,,,60,0.0714,0.6667,105,-0.1102,-0.2606,182.5530303,-0.0164,0.257,1919.5,0.0432,-0.0217,496117.2252,0.1126,0.2788,258,-0.0444,-0.1429,0.68627451,-0.09,-0.2068
202109,8035,"douglas, co",782450,0.0295,0.2197,493,-0.0352,-0.3056,25,0.086956522,-0.367088608,600,0.0563,0.0204,32,-0.1111,-0.6667,232,-0.0169,-0.2162,908,-0.0522,-0.2389,233.795805,0.0408,0.1965,3888,0.0023,-0.0174,1233738.168,0.0393,0.2177,1401,-0.0463,-0.2638,1.84178499,-0.033,0.1615
202109,26147,"st. clair, mi",254450,-0.0729,0.0283,321,-0.0331,-0.0958,40,0.142857143,-0.090909091,188,-0.2167,0,8,,1,120,0.0345,-0.0909,169,-0.0231,-0.1875,157.25,-0.0131,0.1349,1568,-0.0439,-0.1093,333002.1728,-0.0195,0.0217,490,-0.0297,-0.1297,0.526479751,0.0054,-0.0594
202109,18095,"madison, in",159900,-0.0306,0.1466,157,-0.0188,-0.0485,36.5,0.140625,-0.16091954,140,-0.0541,0.129,4,,,64,-0.1579,-0.0588,266,-0.0221,0.027,95.09458084,-0.0267,0.1597,1624.5,-0.05,-0.0866,198228.7224,0.0083,0.0541,423,-0.0208,-0.0024,1.694267516,-0.0057,0.1246
202109,41035,"klamath, or",342500,-0.0214,0.0103,188,0.0682,0.0108,48.5,0.043010753,-0.211382114,104,0.1304,0.3,0,-1,-1,68,0.3077,0.7,245,-0.0278,0.0889,188.1235846,0.0327,0.2027,1527.5,-0.0709,-0.2716,631358.3244,-0.0521,0.4203,433,0.0117,0.0535,1.303191489,-0.1286,0.0935
202109,39099,"mahoning, oh",124900,-0.0351,-0.1887,337,-0.003,0.0836,44.5,0.141025641,-0.168224299,224,-0.0667,0.2444,8,,,156,0.0541,0.6957,488,-0.0758,-0.0651,80.52999704,-0.0107,-0.0121,1451.5,-0.0226,-0.1758,194629.7641,-0.0213,-0.1237,825,-0.0473,-0.0096,1.448071217,-0.1141,-0.2304
202109,54081,"raleigh, wv",149450,0,0.1956,156,-0.1086,-0.4179,76.5,0.307692308,0.233870968,36,-0.5,-0.6538,0,-1,,40,0.4286,-0.2857,133,0,0.0556,77.55555556,-0.0013,0.0891,1731,0.0215,0.0873,258497.9919,0.0402,0.0796,289,-0.0617,-0.2665,0.852564103,0.0926,0.3824
202109,1071,"jackson, al",249450,-0.1217,0.0287,82,0.0513,-0.219,43,0.088607595,-0.410958904,56,0.5556,0.75,0,,,28,0.75,0.4,10,0.1111,1,116.6356678,-0.0618,0.0899,2020,-0.0818,-0.0876,323170.611,-0.1373,-0.0854,92,0.0575,-0.1636,0.12195122,0.0066,0.0743
202109,36103,"suffolk, ny",699000,0,-0.0674,4818,-0.0265,-0.2798,53,0.06,-0.152,1896,-0.1611,-0.3398,120,0.2,-0.1892,740,-0.0054,-0.2026,2541,-0.0298,-0.6622,226.7815402,0.0048,-0.0363,1113.5,0.0123,-0.2069,2170547.829,-0.0065,0.1011,7359,-0.0276,-0.4822,0.52739726,-0.0018,-0.5971
202109,26015,"barry, mi",250000,-0.0476,0.0204,82,0.038,-0.012,37.5,0.153846154,-0.257425743,52,-0.2353,-0.0714,0,,-1,40,0.4286,0.4286,127,0,-0.2013,147.3287598,-0.0102,0.1121,1745,0.0037,-0.0663,302209.7893,-0.0439,-0.096,209,0.0146,-0.1364,1.548780488,-0.0588,-0.3669
202109,4007,"gila, az",467700,-0.0204,0.2015,190,0.0556,-0.0404,42.5,-0.12371134,-0.260869565,108,-0.129,0.2857,4,0,,76,0.0556,0.4615,224,0.009,-0.0744,264.2952128,0.0061,0.3252,1786.5,-0.0162,-0.126,647721.8769,0.0209,0.1502,414,0.0299,-0.0591,1.178947368,-0.0544,-0.0433
202109,17177,"stephenson, il",134900,0.0792,0.2104,172,0.1097,0.1169,51.5,0.072916667,-0.112068966,60,-0.2105,0.1538,0,,,48,0.2,0.2,115,-0.1085,-0.0496,72.12651821,0.0665,0.1077,1800,0.0262,0.1104,181537.852,0.0907,0.074,287,0.0106,0.0436,0.668604651,-0.1637,-0.1171
202109,27013,"blue earth, mn",264900,-0.0277,-0.1019,145,0.0284,-0.1714,42.5,0.180555556,0.075949367,76,-0.24,-0.0952,4,,,48,0.5,-0.25,123,-0.1022,-0.1633,117.9661799,-0.0161,-0.0114,2221,-0.0423,-0.1218,367446.326,-0.0311,-0.0072,268,-0.036,-0.1677,0.848275862,-0.1234,0.0083
202109,1045,"dale, al",143500,-0.0337,-0.0304,64,0,-0.4576,49.5,0.178571429,-0.326530612,28,0,0.1667,0,,,12,-0.25,-0.4,35,-0.2045,-0.1463,88.21774457,-0.0292,0.1205,1679,0.0213,-0.0924,236840.8379,-0.0665,0.1843,99,-0.0833,-0.3774,0.546875,-0.1406,0.1994
202109,34009,"cape may, nj",599450,-0.0008,0.199,1019,0.0738,-0.1276,47,0.13253012,0.032967033,444,-0.0976,-0.26,20,0.25,-0.375,232,0.2083,0.1373,378,0.08,-0.1021,235.4190009,0.017,0.2205,1034,-0.0496,-0.0029,1029350.527,-0.0368,0.1518,1397,0.0754,-0.1208,0.370951914,0.0021,0.0105
202109,51087,"henrico, va",342250,-0.0081,-0.0901,285,-0.0865,-0.2255,35,0.014492754,-0.156626506,360,-0.2035,0.0465,12,0,-0.7857,92,-0.08,0.0455,903,-0.0088,-0.0404,188.167719,0.0045,0.0834,1802,-0.0503,-0.1779,414454.9142,-0.0252,-0.1212,1188,-0.0286,-0.0924,3.168421053,0.2485,0.6114
202109,50021,"rutland, vt",370000,0.1385,0.5102,169,-0.0117,-0.4329,57.5,-0.057377049,-0.115384615,76,-0.05,-0.24,0,-1,,28,0,-0.4615,123,-0.0821,-0.4332,195.8628534,0.0131,0.5083,2046.5,0.023,0.0086,572231.7096,0.0114,0.4836,292,-0.0426,-0.433,0.727810651,-0.0558,-0.0004
202109,27003,"anoka, mn",339450,0.0212,0.0778,576,0.1339,0.0035,28.5,0.1875,-0.033898305,540,-0.069,0.0887,16,0.3333,-0.2,180,0.2857,0.6667,714,-0.0881,-0.1669,173.9638524,0.0126,0.125,1875,0.0013,-0.047,381747.5644,0.0007,0.0417,1290,-0.0008,-0.0985,1.239583333,-0.3018,-0.2534
202109,55105,"rock, wi",232400,0.0331,0.0329,239,0.1274,0.2071,29.5,-0.016666667,-0.351648352,192,-0.1724,0.2973,0,,-1,108,0.4211,0.4211,365,-0.0082,-0.0293,129.2275433,-0.016,0.0903,1657,-0.0157,-0.1026,264132.7032,0.0225,-0.0445,604,0.0414,0.0523,1.527196653,-0.2087,-0.3718
202109,25023,"plymouth, ma",567500,0.0162,-0.0454,659,-0.0105,-0.231,29.5,0.072727273,-0.180555556,596,-0.0802,-0.1813,8,-0.7778,-0.75,192,-0.04,-0.1579,261,-0.0297,-0.2543,316.6130527,0.0014,0.1437,1851,-0.0003,-0.0933,759413.3326,-0.0032,0.0062,920,-0.016,-0.2378,0.396054628,-0.0078,-0.0123
202109,13057,"cherokee, ga",444938,0.0288,0.1208,838,-0.0071,-0.3949,35,0.147540984,-0.247311828,688,-0.2773,-0.181,20,-0.375,-0.8889,336,0.1507,-0.0968,1511,-0.0656,-0.1215,167.9586501,0.0128,0.2168,2204,0.0131,-0.0189,547258.0443,0.0202,0.183,2349,-0.0455,-0.2435,1.803102625,-0.1128,0.5612
202109,18067,"howard, in",117200,-0.0068,-0.2337,115,0.1386,-0.0945,39.5,0.274193548,-0.05952381,84,-0.0455,-0.087,0,,,44,0.375,0.2222,82,-0.1183,-0.1633,80.09348291,-0.0051,-0.0131,1512.5,0.001,-0.0664,161341.6954,0.0084,-0.0652,197,0.0155,-0.1244,0.713043478,-0.2077,-0.0586
202109,47073,"hawkins, tn",275000,-0.0661,0.1962,94,-0.0962,-0.0505,46.5,0.094117647,-0.198275862,48,0,0.2,0,,,52,0.625,0.8571,78,-0.1136,-0.0488,155.0480769,0.0654,0.2942,1662.5,-0.111,-0.0825,360937.1252,-0.0755,0.1334,172,-0.1042,-0.0497,0.829787234,-0.0164,0.0015
202109,39005,"ashland, oh",229900,0,0.3795,114,0.1633,0.5,48,0.959183673,-0.04,64,0.1429,0.6,0,,,36,1.25,0.8,114,-0.042,-0.0579,141.9135802,0,0.4545,1620,0,-0.0012,281428.3689,-0.0147,0.0739,228,0.0507,0.1574,1,-0.2143,-0.5921
202109,34033,"salem, nj",198500,0.1031,0.1615,236,0.0489,0.1512,56.5,0.153061224,-0.034188034,88,-0.0435,-0.12,0,,-1,44,0,-0.1538,175,0.0057,3.8611,132.4110291,0.0672,0.2402,1417,0.0132,-0.1191,283282.3669,0.0597,0.3435,411,0.0301,0.7054,0.741525424,-0.0318,0.5659
202109,10001,"kent, de",369949.5,-0.0067,0.2272,282,0.0144,-0.2337,43.5,-0.043956044,-0.391608392,224,-0.2,0.3333,12,-0.4,-0.8125,88,0.1579,0.5714,551,0.0678,7.2239,164.3649194,0.0143,0.1572,2134.5,-0.0298,0.089,401052.8114,-0.0054,0.2932,833,0.0491,0.9149,1.953900709,0.0978,1.7718
202109,55039,"fond du lac, wi",196250,0.0116,-0.076,159,0.1119,-0.0245,42.5,0.393442623,-0.132653061,112,-0.0968,-0.0667,0,,,48,-0.2,0.2,203,-0.024,0,113.9871408,-0.0091,0.0741,1620.5,-0.0211,-0.0909,285259.8614,-0.035,0.0651,362,0.0313,-0.0109,1.27672956,-0.1778,0.0313
202109,18081,"johnson, in",332500,0.0053,0.172,125,0.0081,-0.2978,35,0.076923077,-0.078947368,156,-0.025,-0.0488,4,0,0,48,-0.0769,-0.4286,328,-0.0734,-0.1881,147.1667523,0.0829,0.2379,2269.5,-0.0706,-0.0548,475514.8917,0.0391,0.3231,453,-0.0523,-0.2216,2.624,-0.2308,0.3543
202109,36081,"queens, ny",554000,-0.0098,-0.0594,5790,-0.0229,0.0078,74,0.020689655,0.203252033,1404,-0.1312,-0.1,76,0.0556,0.1875,828,-0.0417,-0.2633,1666,0.0097,-0.5421,308.9267071,-0.0198,-0.0771,545,-0.0277,-0.1962,678672.4948,-0.0107,-0.0293,7456,-0.0158,-0.2054,0.287737478,0.0093,-0.3455
202109,48485,"wichita, tx",173950,0.033,0.0626,205,-0.0766,0.0567,36,0.358490566,-0.191011236,120,-0.2308,0.0714,0,,,80,-0.2308,0.1111,83,0,-0.0235,105.494517,0.0067,0.1318,1712.5,0.0038,-0.082,232591.4113,0.0697,0.0096,288,-0.0557,0.0323,0.404878049,0.031,-0.0333
202109,51031,"campbell, va",269900,0.0093,-0.0357,70,0.0145,0.0145,47.5,0.043956044,0.010638298,16,-0.6923,-0.6364,0,,,12,-0.5,0.5,69,-0.1039,0.0147,153.4192957,0.1009,0.1801,1764.5,-0.0175,-0.1549,295225.8146,-0.0156,-0.1319,139,-0.0479,0.0146,0.985714286,-0.1302,0.0002
202109,26103,"marquette, mi",259900,0.0503,0.3008,121,-0.1295,-0.4039,70,0.217391304,-0.195402299,64,0,0.0667,0,,,32,-0.1111,-0.4286,155,-0.0828,-0.1842,155.8109652,0.0413,0.2143,1560,0,0.1573,435344.5109,0.0183,0.2271,276,-0.1039,-0.2977,1.280991736,0.0652,0.345
202109,39087,"lawrence, oh",147450,0.1479,0.0169,87,-0.0842,-0.315,55,0.195652174,-0.214285714,32,-0.3846,-0.5,0,,,16,-0.2,-0.6364,93,0.0109,-0.1226,89.96421528,0.0505,0.0949,1638,0.1075,-0.0584,184641.7688,0.0761,0.0793,180,-0.0374,-0.2275,1.068965517,0.1005,0.2343
202109,6087,"santa cruz, ca",1200000,0.0008,0.104,233,-0.1208,-0.1882,36,0.161290323,-0.368421053,196,-0.1833,0.0889,4,,0,68,-0.1905,-0.1053,278,-0.0576,-0.1003,663.8172034,0.0065,0.0746,1863,0.0588,0.0231,1587812.766,0.0261,0.0198,511,-0.0875,-0.1426,1.193133047,0.0799,0.1165
202109,4005,"coconino, az",649450,-0.0008,0.1815,257,-0.0228,0.1322,42.5,0.133333333,-0.220183486,172,-0.0652,0.1316,4,-0.5,-0.8,88,0.1579,1,248,-0.0642,-0.2955,330.8993469,0.0063,0.3135,2081.5,0.0254,-0.0388,936864.2253,0.0326,0.3224,505,-0.0436,-0.1278,0.964980545,-0.0426,-0.5857
202109,12091,"okaloosa, fl",399500,-0.0012,0.0528,761,0.0133,-0.1947,42,0.12,-0.192307692,408,-0.0811,0.1209,36,-0.1,-0.3077,204,0.02,0.0625,2,-0.5,-0.3333,228.4863388,0.0013,-0.0215,1835,0.0096,0.0016,698335.1094,0.0228,0.1246,763,0.0106,-0.1951,0.002628121,-0.0027,-0.0005
202109,4021,"pinal, az",390000,0.0065,0.3109,839,0.1767,0.2072,31.5,0.125,-0.16,860,0.075,0.3961,68,-0.1905,-0.6964,308,0.1324,0.6739,1847,0.0154,0.1033,201.8181818,0.0118,0.2721,1990,0.0028,0.0197,447650.0031,-0.0042,0.1929,2686,0.0608,0.1338,2.201430274,-0.3498,-0.2072
202109,47105,"loudon, tn",437500,0.0002,0.1292,77,-0.0723,-0.3689,50.5,0.383561644,-0.009803922,56,-0.1765,0,0,,-1,28,0.1667,-0.2222,232,0.0691,-0.0973,189.516874,0.0329,0.208,2282.5,0.0046,-0.1042,615439.3148,0.057,0.0953,309,0.03,-0.1847,3.012987013,0.3985,0.9064
202109,10003,"new castle, de",299900,0,-0.0561,697,-0.0014,0.1188,43,0.131578947,0,636,0.0127,0.1866,44,-0.1538,-0.6207,212,-0.1017,0.1277,1310,-0.0346,3.1456,157.0533012,-0.0124,0.0653,1762.5,0.0197,-0.1188,381220.0894,0.0163,-0.034,2007,-0.0234,1.1374,1.879483501,-0.0646,1.3723
202109,36117,"wayne, ny",189950,-0.1459,-0.1984,104,-0.028,-0.2464,29,0.054545455,-0.283950617,80,-0.2,-0.0909,0,-1,,20,0.25,-0.375,16,-0.3043,-0.5152,109.1776799,-0.0617,-0.0784,1642,-0.0307,-0.0341,222539.8444,-0.1129,-0.0754,120,-0.0769,-0.2982,0.153846154,-0.0611,-0.0853
202109,1089,"madison, al",348900,0.0903,0.1161,388,-0.0202,-0.4678,21,0.448275862,-0.567010309,384,-0.1579,0.0105,16,-0.2,-0.913,168,0.1053,-0.16,6,-0.1429,5,146.137962,0.0194,0.1871,2388,0.0293,-0.0571,453361.7624,0.0705,0.1665,394,-0.0223,-0.4603,0.015463918,-0.0022,0.0141
202109,42069,"lackawanna, pa",189450,-0.0619,-0.0359,330,0.0645,-0.0884,48.5,0.102272727,-0.18487395,156,-0.1875,-0.1522,0,-1,,124,0.24,0.3478,308,-0.0695,-0.2242,106.4534455,-0.0274,0.0759,1930,-0.0272,-0.0208,296424.5753,-0.0821,-0.007,638,-0.0047,-0.1594,0.933333333,-0.1344,-0.1634
202109,17029,"coles, il",80000,0,-0.096,77,-0.0941,-0.4539,56.5,0.153061224,-0.251655629,12,-0.5714,-0.625,0,,,16,0,-0.6,21,-0.087,-0.0455,61.2002504,0.026,0.0178,1438,0.033,-0.0806,113864.6738,0.0051,0.0388,98,-0.0926,-0.3988,0.272727273,0.0021,0.1167
202109,20177,"shawnee, ks",175000,0.0145,0.2507,176,0.0932,-0.102,19,-0.095238095,-0.191489362,168,0.1351,0.0769,0,,,64,0,0,26,-0.1613,0.2381,96.93610488,0.0328,0.1592,1754,-0.0215,0.1112,226686.5406,-0.0044,0.1386,202,0.0521,-0.0691,0.147727273,-0.0448,0.0406
202109,18003,"allen, in",227450,-0.099,0.0159,332,0.0375,-0.1902,29,0.183673469,-0.15942029,324,-0.0357,0.0253,8,,-0.3333,164,0.0789,-0.0465,74,-0.0976,-0.1591,116.9011606,-0.0205,0.097,1845,-0.0168,-0.0398,285055.5027,-0.047,0.0235,406,0.01,-0.1847,0.222891566,-0.0334,0.0083
202109,10005,"sussex, de",469450,-0.0062,0.2225,777,0.0528,-0.4197,57,0.008849558,-0.224489796,440,0.0377,-0.1971,36,-0.5,-0.8816,172,0.2647,0.0238,1439,-0.0362,2.7088,212.9426345,-0.0083,0.1732,2006.5,-0.0052,0.0027,599721.119,-0.0113,0.0794,2216,-0.0067,0.2831,1.851994852,-0.171,1.5622
202109,18097,"marion, in",235500,-0.0183,-0.0368,1350,0.0417,-0.162,39,0.054054054,-0.142857143,1104,-0.0247,-0.058,32,-0.1111,-0.2,604,-0.0443,-0.1012,1963,-0.0219,-0.1077,122.8107683,0.0152,0.1004,1970,-0.0081,-0.0223,307485.6921,-0.0024,-0.0376,3313,0.003,-0.1307,1.454074074,-0.0945,0.0885
202109,23031,"york, me",450000,-0.0099,0.0651,545,-0.0388,-0.2192,36.5,0.140625,-0.206521739,372,-0.1226,-0.1143,12,0,-0.5714,128,-0.0588,-0.0303,201,0.0255,-0.0383,289.1360294,-0.0044,0.1308,1690,-0.0217,0.0111,679261.6234,0.0002,0.0742,746,-0.0223,-0.1775,0.368807339,0.0231,0.0694
202109,6017,"el dorado, ca",699490,-0.0176,0.0761,532,0.0057,-0.0327,46.5,0.223684211,0.1625,284,-0.1013,-0.3039,8,0,-0.7143,152,-0.1364,-0.0256,392,-0.1833,-0.4681,341.9759242,-0.0188,0.1765,2084,-0.0102,-0.0557,1426510.135,0.0714,0.5706,924,-0.0842,-0.2821,0.736842105,-0.1705,-0.6032
202109,17195,"whiteside, il",118700,0.0106,0.1364,184,0.011,-0.252,74,0.042253521,-0.154285714,56,-0.3,-0.0667,0,,,44,0.5714,-0.0833,117,-0.0565,-0.064,84.68123834,0.0642,0.1958,1480,-0.0133,-0.006,153579.1684,0.0217,0.0964,301,-0.0163,-0.1887,0.635869565,-0.0454,0.1277
202109,24043,"washington, md",275000,-0.0582,0.0669,228,-0.042,-0.042,39.5,0.144927536,-0.318965517,136,-0.2917,-0.1282,24,5,-0.4545,100,-0.0385,0.3158,333,-0.0235,2.7841,145.1749886,0.0056,0.1816,1836,-0.026,0.0116,342856.3584,-0.0331,0.1538,561,-0.0311,0.7209,1.460526316,0.0278,1.0908
202109,26075,"jackson, mi",179950,0.0056,0,415,0.0892,-0.1863,47.5,1.209302326,0.104651163,208,-0.0877,-0.0545,0,-1,-1,124,0.0333,0.3478,608,0.034,4.1966,107.105202,-0.0129,0.0693,1524.5,-0.0202,-0.1032,246408.6396,-0.0332,0.0952,1023,0.0557,0.6316,1.465060241,-0.0782,1.2356
